ID code:,985,,Test number:,1407,,Barometric press. (mmHg):,769,,t,Rf,VT,VE,VO2,VCO2,O2exp,CO2exp,VE/VO2,VE/VCO2,VO2/Kg,R,FeO2,FeCO2,HR,VO2/HR,Load1,Load2,Load3,Phase,Marker,FetO2,FetCO2,FiO2,FiCO2,Ti,Te,Ttot,Ti/Ttot,IV,PetO2,PetCO2,P(a-et)CO2,SpO2,VD(phys),VD/VT,Env. Temp.,Analyz. Temp.,Analyz. Press.,Env. Press.,Batteries,PaCO2,PaO2,PH,SaO2,HCO3-,Bias Flow,La-,Hb,Steady State,EEm,EEh,EEkc,EEbsa,EEkg,PROg,PROkc,FATg,FATkc,CHOg,CHOkc,PRO%,FAT%,CHO%,npRQ,t Rel,mark Speed,mark Dist.,ST I,ST II,ST III,ST aVR,ST aVL,ST aVF,ST V1,ST V2,ST V3,ST V4,ST V5,ST V6,S I,S II,S III,S aVR,S aVL,S aVF,S V1,S V2,S V3,S V4,S V5,S V6,P Syst,P Diast,Symptom,DP,Stage,RR,METS,Phase time,Qt,SV,Vt/FVC,Long,Lat,Alt,GPS Speed,GPS Dist.,predVO2,BR,O2 Cost,EEtot,IC,Step,LogVE,P(A-a)O2,User 1,User 2,User 3
,,,,,,,,,00:25:38,59.64214712,2.922748582,174.3190009,3894.282414,4279.701209,528.5626622,88.11077371,44.76280412,40.73158203,62.81100668,1.098970427,18.08443824,3.014654571,175,22.25304237,0,0,0,0,,17.06,4.07,20.81,0.08,0.46,0.546,1.006,0.457256461,2.88,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.0182722,1201.096332,28826.31197,17291.00664,464.9405157,0,0,0,0,6900.382547,28981.6067,0,0,100,1.098970427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.94600191,00:25:34,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65507,0,355.9586212,0,1050,2.241344728,20.02808506,0,0,0
,,,,,,,,,00:25:39,58.82352941,2.956402002,173.9060001,3900.38367,4299.941938,534.2735457,89.7424547,44.58689576,40.44380195,62.90941403,1.10244076,18.07174888,3.035529493,175,22.28790668,0,0,0,0,,17.06,4.09,20.81,0.08,0.466,0.554,1.02,0.456862745,2.932,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.06637883,1203.98273,28895.58552,17332.55928,466.0578309,0,0,0,0,6916.966663,29051.25998,0,0,100,1.10244076,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97411829,00:25:35,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65507,0,356.29266,0,1051,2.240314566,20.02808506,0,0,0
,,,,,,,,,00:25:40,58.36575875,2.946203996,171.9574317,3887.367771,4276.830365,531.8260242,89.94641483,44.23492754,40.20674588,62.69948018,1.100186712,18.0512288,3.052959502,175,22.21353012,0,0,0,0,,17.06,4.09,20.81,0.08,0.466,0.562,1.028,0.453307393,2.947,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.9885767,1199.314602,28783.55045,17265.35682,464.2508138,0,0,0,0,6890.146928,28938.6171,0,0,100,1.100186712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.91413719,00:25:36,0,0,0,E 000°00.000,N 00°00.000,0,0,0,166,65509,0,356.6264513,0,1052,2.23542095,20.02808506,0,0,0
,,,,,,,,,00:25:41,58.25242718,2.949263398,171.8017513,3899.946733,4293.257588,532.0299843,90.45631514,44.05233278,40.01664187,62.90236666,1.100850314,18.03941909,3.067081604,175,22.2854099,0,0,0,0,,17.06,4.09,20.81,0.08,0.464,0.566,1.03,0.450485437,2.937,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.05645823,1203.387494,28881.29986,17323.99025,465.827417,0,0,0,0,6913.546276,29036.89436,0,0,100,1.100850314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.97210476,00:25:37,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65509,0,356.9601599,0,1053,2.235027587,20.02808506,0,0,0
,,,,,,,,,00:25:42,57.91505792,2.901332768,168.0308553,3802.92388,4176.36376,523.6676192,88.51869396,44.18464861,40.23376913,61.33748194,1.098198095,18.04920914,3.050966608,175,21.7309936,0,0,0,0,,17.09,4.06,20.81,0.08,0.482,0.554,1.036,0.465250965,2.921,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.54501716,1172.70103,28144.82471,16882.2273,453.9487857,0,0,0,0,6737.249207,28296.44667,0,0,100,1.098198095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52499484,00:25:38,0,0,0,E 000°00.000,N 00°00.000,0,0,0,163,65511,0,357.2901722,0,1054,2.225389038,20.02808506,0,0,0
,,,,,,,,,00:25:43,57.91505792,2.75652108,159.644078,3713.539379,4053.491766,495.521122,85.86721234,42.98973613,39.38433509,59.89579643,1.091544037,17.9763226,3.115057344,175,21.22022502,0,0,0,0,,17.03,4.12,20.81,0.08,0.444,0.592,1.036,0.428571429,2.755,122,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.05506171,1143.303702,27439.28886,16459.02279,442.5691751,0,0,0,0,6568.356664,27587.09799,0,0,100,1.091544037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.11308469,00:25:39,0,0,0,E 000°00.000,N 00°00.000,0,0,0,159,65518,0,357.6118395,0,1055,2.203152813,20.02808506,0,0,0
,,,,,,,,,00:25:44,58.47953216,2.700432046,157.9200027,3739.196679,4050.269255,484.2013351,84.94939178,42.2336711,38.99000109,60.30962385,1.083192355,17.9305136,3.145770393,175,21.36683816,0,0,0,0,,16.98,4.15,20.81,0.08,0.448,0.578,1.026,0.436647173,2.707,122,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.14808571,1148.885143,27573.24342,16539.37332,444.7297326,0,0,0,0,6600.41881,27721.759,0,0,100,1.083192355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2313211,00:25:40,0,0,0,E 000°00.000,N 00°00.000,0,0,0,160,65519,0,357.9301991,0,1056,2.198437143,20.02808506,0,0,0
,,,,,,,,,00:25:45,59.64214712,2.662699423,158.8091107,3785.445945,4081.400299,477.2666909,83.92959116,41.95255012,38.91044717,61.05557976,1.078182164,17.92416699,3.152049023,175,21.63111969,0,0,0,0,,16.97,4.15,20.82,0.08,0.442,0.564,1.006,0.439363817,2.656,122,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.36146329,1161.687797,27880.50713,16723.68059,449.6855989,0,0,0,0,6673.968689,28030.66849,0,0,100,1.078182164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.44445136,00:25:41,0,0,0,E 000°00.000,N 00°00.000,0,0,0,162,65518,0,358.251112,0,1057,2.200875414,20.03770932,0,0,0
,,,,,,,,,00:25:46,60.12024048,2.67391723,160.7565469,3832.010461,4123.91808,479.3062922,84.13355128,41.95096765,38.98150831,61.80662034,1.076176102,17.9252479,3.146453089,175,21.89720263,0,0,0,0,,16.93,4.17,20.82,0.08,0.436,0.562,0.998,0.436873747,2.628,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.59011822,1175.407093,28209.77023,16921.18384,454.9962941,0,0,0,0,6752.786007,28361.70123,0,0,100,1.076176102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65903438,00:25:42,0,0,0,E 000°00.000,N 00°00.000,0,0,0,164,65517,0,358.5757085,0,1058,2.206168669,20.03770932,0,0,0
,,,,,,,,,00:25:47,60.48387097,2.710630052,163.9493983,3902.34376,4224.795557,485.629056,85.66325222,42.01305892,38.80646912,62.94102839,1.08263029,17.91572611,3.16027088,175,22.2991072,0,0,0,0,,16.9,4.21,20.81,0.08,0.422,0.57,0.992,0.425403226,2.654,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.98083386,1198.850032,28772.40076,17258.66885,464.07098,0,0,0,0,6887.470048,28927.3742,0,0,100,1.08263029,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.98315097,00:25:43,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65514,0,358.9054664,0,1059,2.214709827,20.02808506,0,0,0
,,,,,,,,,00:25:48,61.98347107,2.7891547,172.8814897,4030.20436,4395.053677,501.2320055,86.98899302,42.89645741,39.33546718,65.00329613,1.090528739,17.97074954,3.118829982,175,23.0297392,0,0,0,0,,16.96,4.17,20.81,0.08,0.43,0.538,0.968,0.444214876,2.732,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,20.67488408,1240.493045,29771.83308,17858.1625,480.1908562,0,0,0,0,7126.715502,29932.20511,0,0,100,1.090528739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.57237032,00:25:44,0,0,0,E 000°00.000,N 00°00.000,0,0,0,172,65508,0,359.2442641,0,1060,2.237748496,20.02808506,0,0,0
,,,,,,,,,00:25:49,59.28853755,2.902352569,172.0762393,3988.408683,4376.529275,521.9339581,90.5582952,43.14408401,39.3179683,64.3291723,1.097312142,17.98313422,3.120168658,175,22.79090676,0,0,0,0,,16.95,4.2,20.81,0.08,0.438,0.574,1.012,0.432806324,2.838,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,20.49393994,1229.636397,29511.27352,17701.86997,475.9882825,0,0,0,0,7064.346453,29670.2551,0,0,100,1.097312142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.37976351,00:25:45,0,0,0,E 000°00.000,N 00°00.000,0,0,0,171,65508,0,359.5873376,0,1061,2.235720906,20.02808506,0,0,0
,,,,,,,,,00:25:50,57.03422053,2.932946588,167.2783225,3889.389169,4277.08264,527.1349413,91.98601607,43.00889298,39.11037887,62.73208337,1.099679784,17.972879,3.136300417,175,22.22508096,0,0,0,0,,16.94,4.21,20.81,0.08,0.476,0.576,1.052,0.452471483,2.895,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,19.99653167,1199.7919,28795.00561,17272.22801,464.4355743,0,0,0,0,6892.888812,28950.13301,0,0,100,1.099679784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.92345239,00:25:46,0,0,0,E 000°00.000,N 00°00.000,0,0,0,166,65512,0,359.9247582,0,1062,2.223439665,20.02808506,0,0,0
,,,,,,,,,00:25:51,55.45286506,2.950283198,163.6016561,3844.472968,4200.409965,529.4804827,92.90383663,42.55502833,38.94897343,62.00762852,1.092584081,17.94676806,3.148980297,175,21.96841696,0,0,0,0,,16.92,4.24,20.81,0.08,0.496,0.586,1.082,0.458410351,2.927,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,19.73185942,1183.911565,28413.87756,17043.61439,458.2883478,0,0,0,0,6801.652028,28566.93852,0,0,100,1.092584081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.71646529,00:25:47,0,0,0,E 000°00.000,N 00°00.000,0,0,0,164,65515,0,360.2558281,0,1063,2.213787696,20.02808506,0,0,0
,,,,,,,,,00:25:53,53.95683453,3.053283061,164.7454889,3853.098659,4216.871638,548.0408541,95.86125843,42.75662356,39.06817732,62.14675257,1.094410502,17.9492318,3.139612558,174,22.14424517,0,0,0,0,,16.92,4.23,20.8,0.08,0.514,0.598,1.112,0.462230216,3.021,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,19.78483625,1187.090175,28490.1642,17089.37372,459.5187774,0,0,0,0,6819.914168,28643.6395,0,0,100,1.094410502,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.75621502,00:25:49,0,0,0,E 000°00.000,N 00°00.000,0,0,0,165,65514,0,360.9144397,0,1064,2.216813531,20.0184608,0,0,0
,,,,,,,,,00:25:54,54.64480874,3.030847447,165.6200791,3880.391536,4201.495737,544.3695718,94.3315575,42.68128037,39.41931385,62.58696026,1.082750464,17.96096904,3.112382234,174,22.30110078,0,0,0,0,,16.93,4.2,20.81,0.08,0.512,0.586,1.098,0.466302368,3.021,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,19.86901062,1192.140637,28611.3753,17162.08028,461.4737951,0,0,0,0,6848.924203,28765.48165,0,0,100,1.082750464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.88198864,00:25:50,0,0,0,E 000°00.000,N 00°00.000,0,0,0,166,65513,0,361.2448884,0,1065,2.219112988,20.02808506,0,0,0
,,,,,,,,,00:25:55,56.71077505,2.948243597,167.1971794,3869.556338,4179.616834,530.6022634,90.45631514,43.208359,40.00299215,62.412199,1.080128177,17.99723279,3.068142511,173,22.36737768,0,0,0,0,,17,4.12,20.81,0.08,0.502,0.556,1.058,0.474480151,2.969,122,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,,19.80097854,1188.058712,28513.4091,17103.31681,459.8936951,0,0,0,0,6825.472108,28666.98286,0,0,100,1.080128177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.83205686,00:25:51,0,0,0,E 000°00.000,N 00°00.000,0,0,0,166,65512,0,361.5754717,0,1066,2.223228947,20.02808506,0,0,0
,,,,,,,,,00:25:55,59.05511811,2.914590177,172.1214671,3915.376519,4237.853275,525.9111806,88.11077371,43.96038702,40.61524926,63.15123418,1.082361621,18.04408677,3.023093072,173,22.63223421,0,0,0,0,,17.04,4.07,20.81,0.08,0.464,0.552,1.016,0.456692913,2.918,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.04626312,1202.775787,28866.61889,17315.18411,465.5906273,0,0,0,0,6910.023643,29022.0993,0,0,100,1.082361621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04320977,00:25:51,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65508,0,361.5754717,0,1067,2.235835039,20.02808506,0,0,0
,,,,,,,,,00:25:56,59.64214712,2.990055423,178.3333254,3955.857707,4322.792145,541.41215,89.02859427,45.08082409,41.25419855,63.80415657,1.092757239,18.10709413,2.977489768,173,22.86622952,0,0,0,0,,17.12,4.01,20.81,0.08,0.448,0.558,1.006,0.445328032,2.998,123,28,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.30439187,1218.263512,29238.3243,17538.14571,471.5858758,0,0,0,0,6999.006368,29395.82674,0,0,100,1.092757239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.22975902,00:25:52,0,0,0,E 000°00.000,N 00°00.000,0,0,0,169,65504,0,361.9117271,0,1068,2.251232508,20.02808506,0,0,0
,,,,,,,,,00:25:58,60.85192698,2.917649578,177.5445991,3904.443427,4294.038117,528.8686024,86.68305284,45.47244759,41.3467683,62.97489398,1.099782388,18.12652919,2.970989165,173,22.56903715,0,0,0,0,,17.17,3.97,20.81,0.08,0.434,0.552,0.986,0.440162272,2.93,123,28,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.07442575,1204.465545,28907.17308,17339.50989,466.244727,0,0,0,0,6919.739274,29062.90495,0,0,100,1.099782388,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99282685,00:25:54,0,0,0,E 000°00.000,N 00°00.000,0,0,0,167,65504,0,362.5847074,0,1069,2.249307466,20.02808506,0,0,0
,,,,,,,,,00:25:59,60.12024048,2.927847585,176.0229009,3815.075117,4226.630985,531.7240441,86.37711265,46.13877722,41.64614832,61.53346962,1.107876216,18.16091954,2.950191571,173,22.05245732,0,0,0,0,,17.19,3.95,20.81,0.08,0.458,0.54,0.998,0.458917836,2.953,124,28,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.65314154,1179.188493,28300.52382,16975.62095,456.4600617,0,0,0,0,6774.524387,28453.00243,0,0,100,1.107876216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58099132,00:25:55,0,0,0,E 000°00.000,N 00°00.000,0,0,0,163,65505,0,362.9157705,0,1070,2.245569174,20.02808506,0,0,0
,,,,,,,,,00:26:00,60.24096386,2.908471373,175.2091188,3803.614484,4220.485611,528.0527619,86.07117246,46.06384785,41.51397138,61.34862071,1.10959868,18.15568022,2.959326788,173,21.98621089,0,0,0,0,,17.17,3.96,20.81,0.08,0.458,0.538,0.996,0.459839357,2.899,123,28,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.60220706,1176.132424,28227.17817,16931.62572,455.2770673,0,0,0,0,6756.967801,28379.26476,0,0,100,1.10959868,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.52817734,00:25:56,0,0,0,E 000°00.000,N 00°00.000,0,0,0,163,65506,0,363.2428984,0,1071,2.243556705,20.02808506,0,0,0
,,,,,,,,,00:26:01,58.59375,3.009431634,176.3338848,3823.209292,4261.103459,546.1032329,89.33453445,46.12195445,41.38221156,61.66466601,1.114535756,18.14639105,2.968485259,173,22.09947568,0,0,0,0,,17.12,4.02,20.8,0.08,0.468,0.556,1.024,0.45703125,2.944,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.72653931,1183.592359,28406.21661,17039.01909,458.1647841,0,0,0,0,6799.827848,28559.27696,0,0,100,1.114535756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.618476,00:25:57,0,0,0,E 000°00.000,N 00°00.000,0,0,0,164,65505,0,363.570638,0,1072,2.246335776,20.0184608,0,0,0
,,,,,,,,,00:26:02,52.35602094,3.157302725,165.3038076,3709.86207,4119.429542,570.0685475,96.57511887,44.55793893,40.12783952,59.836485,1.110399649,18.05555556,3.05878553,174,21.32104638,0,0,0,0,,17.04,4.11,20.8,0.08,0.538,0.608,1.146,0.469458988,3.119,123,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.12272283,1147.36337,27536.72088,16517.46585,444.1406593,0,0,0,0,6591.687798,27685.08875,0,0,100,1.110399649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09613857,00:25:58,0,0,0,E 000°00.000,N 00°00.000,0,0,0,159,65513,0,363.8943818,0,1073,2.218282857,20.0184608,0,0,0
,,,,,,,,,00:26:03,52.91005291,3.10121369,164.0853804,3737.52296,4133.397012,558.7487606,95.86125843,43.90217323,39.69746433,60.28262838,1.105918828,18.01709964,3.091088458,174,21.48001701,0,0,0,0,,16.94,4.19,20.8,0.08,0.532,0.602,1.134,0.469135802,3.04,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.24458641,1154.675185,27712.20444,16622.72688,446.9710393,0,0,0,0,6633.692795,27861.50974,0,0,100,1.105918828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22360811,00:25:59,0,0,0,E 000°00.000,N 00°00.000,0,0,0,160,65514,0,364.2141094,0,1074,2.215069888,20.0184608,0,0,0
,,,,,,,,,00:26:04,54.24954792,3.036966251,164.7540462,3814.063615,4194.071929,546.2052129,94.84145781,43.19645994,39.2825991,61.51715508,1.099633449,17.98522498,3.122901276,174,21.91990583,0,0,0,0,,16.88,4.25,20.81,0.08,0.508,0.598,1.106,0.459312839,2.978,121,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.60904151,1176.54249,28237.01977,16937.52905,455.4358027,0,0,0,0,6759.319296,28389.14104,0,0,100,1.099633449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.57633002,00:26:00,0,0,0,E 000°00.000,N 00°00.000,0,0,0,163,65514,0,364.5378896,0,1075,2.216836089,20.02808506,0,0,0
,,,,,,,,,00:26:05,54.15162455,3.057362264,165.5611334,3839.74407,4231.968884,549.3665949,95.86125843,43.11775222,39.12153845,61.93135597,1.102148687,17.96864576,3.135423616,174,22.06749466,0,0,0,0,,16.84,4.27,20.8,0.08,0.502,0.606,1.108,0.453068592,2.996,121,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.75301784,1185.18107,28444.34569,17061.89022,458.7797692,0,0,0,0,6808.949658,28597.58856,0,0,100,1.102148687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.69467313,00:26:01,0,0,0,E 000°00.000,N 00°00.000,0,0,0,164,65513,0,364.8659068,0,1076,2.218958391,20.0184608,0,0,0
,,,,,,,,,00:26:06,55.45286506,2.947223796,163.4320035,3798.386514,4191.091639,529.3785027,92.6998765,43.02669118,38.99509187,61.2642986,1.103387352,17.96193772,3.14532872,174,21.82980755,0,0,0,0,,16.84,4.27,20.8,0.08,0.494,0.588,1.082,0.456561922,2.947,121,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,19.54607976,1172.764786,28146.35486,16883.14514,453.9734655,0,0,0,0,6737.617761,28297.9946,0,0,100,1.103387352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.50408532,00:26:02,0,0,0,E 000°00.000,N 00°00.000,0,0,0,162,65515,0,365.1933993,0,1077,2.213337105,20.0184608,0,0,0
,,,,,,,,,00:26:07,62.63048017,2.730006264,170.9816032,3926.007106,4320.54295,491.3399395,84.64345159,43.55101724,39.57410103,63.32269526,1.100492901,17.99775869,3.100485618,174,22.56325923,0,0,0,0,,16.86,4.24,20.8,0.08,0.428,0.53,0.958,0.446764092,2.689,121,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.1887445,1211.32467,29071.79208,17438.25399,468.8998722,0,0,0,0,6959.145751,29228.41215,0,0,100,1.100492901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09219865,00:26:03,0,0,0,E 000°00.000,N 00°00.000,0,0,0,168,65509,0,365.5245228,0,1078,2.232949385,20.0184608,0,0,0
,,,,,,,,,00:26:08,61.98347107,2.7891547,172.8814897,3940.465394,4336.913613,502.5577463,85.86721234,43.87336834,39.86279301,63.55589346,1.100609491,18.01828154,3.078610603,174,22.64635284,0,0,0,0,,16.89,4.2,20.8,0.08,0.43,0.538,0.968,0.444214876,2.767,121,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.2636618,1215.819708,29179.67299,17502.96465,470.6398869,0,0,0,0,6984.970114,29336.87448,0,0,100,1.100609491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1588267,00:26:04,0,0,0,E 000°00.000,N 00°00.000,0,0,0,169,65508,0,365.8616262,0,1079,2.237748496,20.0184608,0,0,0
,,,,,,,,,00:26:09,61.60164271,2.819748719,173.7011531,3933.561753,4329.958922,508.57457,86.27513259,44.15874569,40.11612033,63.4445444,1.100773089,18.03616637,3.059674503,174,22.60667674,0,0,0,0,,16.93,4.18,20.8,0.08,0.436,0.538,0.974,0.447638604,2.786,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.22895617,1213.73737,29129.69689,17472.98728,469.8338208,0,0,0,0,6973.007013,29286.62946,0,0,100,1.100773089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12701269,00:26:05,0,0,0,E 000°00.000,N 00°00.000,0,0,0,168,65507,0,366.1990647,0,1080,2.239802701,20.0184608,0,0,0
,,,,,,,,,00:26:10,61.8556701,2.827907124,174.9220901,3927.48004,4347.494289,510.6141712,86.27513259,44.53799595,40.23515121,63.34645226,1.106942427,18.05625676,3.050847458,175,22.44274309,0,0,0,0,,16.96,4.17,20.8,0.08,0.434,0.536,0.97,0.44742268,2.804,122,30,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.22765247,1213.659148,29127.81955,17471.86119,469.8035412,0,0,0,0,6972.56041,29284.75372,0,0,100,1.106942427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.09898636,00:26:06,0,0,0,E 000°00.000,N 00°00.000,0,0,0,168,65506,0,366.5362031,0,1081,2.242844658,20.0184608,0,0,0
,,,,,,,,,00:26:11,61.34969325,2.859520943,175.4307327,3939.360874,4357.73867,516.3250547,87.19295315,44.53279055,40.25728617,63.53807861,1.106204486,18.05634807,3.049215407,175,22.51063356,0,0,0,0,,16.96,4.15,20.8,0.08,0.436,0.542,0.978,0.445807771,2.825,122,29,0,0,0,0,22,0,629,769,0,0,0,0,0,0,0,0,0,* STEADY *,20.2852462,1217.114772,29210.75453,17521.60842,471.141202,0,0,0,0,6992.412887,29368.13413,0,0,100,1.106204486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.15373675,00:26:07,0,0,0,E 000°00.000,N 00°00.000,0,0,0,169,65506,0,366.8738106,0,1082,2.244105677,20.0184608,0,0,0
